folioviv,foliohog,huespedes,huesp_come,trabaja_do,cuid_perso,lavandero,chofer,cocinero,jardinero,tot_integ,tot_hom,tot_muj
0101005089,1,0, , , , , , , ,2,0,2
0101021010,1,0, , , , , , , ,5,4,1
0101021033,1,0, , , , , , , ,4,2,2
0101021054,1,0, , , , , , , ,1,0,1
0101021078,1,0, , , , , , , ,4,2,2
0101021101,1,0, , , , , , , ,3,2,1
0101030006,1,0, , , , , , , ,1,0,1
0101030028,1,0, , , , , , , ,5,3,2
0101030047,1,0, , , , , , , ,6,2,4
0101030077,1,0, , , , , , , ,2,2,0
0101037001,1,0, , , , , , , ,5,2,3
0101037022,1,0, , , , , , , ,3,1,2
0101037046,1,0, , , , , , , ,4,1,3
0101037096,1,0, , , , , , , ,4,3,1
0101042017,1,0, , , , , , , ,2,1,1
0101042036,1,0, , , , , , , ,3,1,2
0101042054,1,0, , , , , , , ,2,2,0
0101042072,1,0, , , , , , , ,3,2,1
0101042091,1,0, , , , , , , ,4,2,2
0101073003,1,0, , , , , , , ,2,1,1
0101073026,1,0, , , , , , , ,5,2,3
0101073040,1,0, , , , , , , ,3,2,1
0101073068,1,0, , , , , , , ,5,2,3
0101073093,1,0, , , , , , , ,3,1,2
0101082020,1,0, , , , , , , ,2,1,1
0101082048,1,0, , , , , , , ,4,2,2
0101082088,1,0, , , , , , , ,5,4,1
0101082109,1,0, , , , , , , ,3,1,2
0101090020,1,0, , , , , , , ,2,1,1
0101090053,1,0, , , , , , , ,3,1,2
0101090073,1,0, , , , , , , ,1,0,1
0101090078,1,0, , , , , , , ,4,3,1
0101094027,1,0, , , , , , , ,4,1,3
0101094052,1,0, , , , , , , ,4,2,2
0101094078,1,0, , , , , , , ,1,1,0
0101094100,1,0, , , , , , , ,5,3,2
0101094127,1,0, , , , , , , ,5,2,3
0101096012,1,0, , , , , , , ,8,2,6
0101096031,1,0, , , , , , , ,4,1,3
0101096051,1,0, , , , , , , ,3,1,2
0101096070,1,0, , , , , , , ,6,3,3
0101096089,1,0, , , , , , , ,6,3,3
0101136013,1,0, , , , , , , ,1,0,1
0101136028,1,0, , , , , , , ,3,2,1
0101136044,1,0, , , , , , , ,3,1,2
0101136061,1,0, , , , , , , ,2,1,1
0101136112,1,0, , , , , , , ,2,1,1
0101137034,1,0, , , , , , , ,5,3,2
0101137036,1,0, , , , , , , ,4,3,1
0101137050,1,0, ,1,2,2,2,2,2,4,2,2
0101137072,1,0, , , , , , , ,6,4,2
0101137090,1,0, , , , , , , ,4,1,3
0101148020,1,0, , , , , , , ,2,1,1
0101148037,1,0, , , , , , , ,4,2,2
0101148051,1,0, , , , , , , ,5,2,3
0101148072,1,0, , , , , , , ,1,1,0
0101148103,1,0, , , , , , , ,6,2,4
0101155001,1,0, , , , , , , ,3,2,1
0101155054,1,0, , , , , , , ,3,0,3
0101155075,1,0, , , , , , , ,4,0,4
0101155096,1,0, , , , , , , ,1,0,1
0101157014,1,0, , , , , , , ,2,1,1
0101157035,1,0, , , , , , , ,4,2,2
0101157039,1,0, , , , , , , ,5,3,2
0101157095,1,0, , , , , , , ,4,3,1
0101184006,1,0, , , , , , , ,1,0,1
0101184023,1,0, , , , , , , ,1,1,0
0101184038,1,0, , , , , , , ,2,1,1
0101184059,1,0, , , , , , , ,3,0,3
0101187004,1,0, , , , , , , ,7,3,4
0101187024,1,0, , , , , , , ,4,1,3
0101187035,1,0, , , , , , , ,4,2,2
0101187057,1,0, , , , , , , ,1,1,0
0101187077,1,0, , , , , , , ,4,3,1
0101195001,1,0, , , , , , , ,4,2,2
0101195039,1,0, , , , , , , ,3,1,2
0101195089,1,0, , , , , , , ,7,2,5
0101195105,1,0, , , , , , , ,8,4,4
0101201008,1,0, , , , , , , ,3,1,2
0101201019,1,0, , , , , , , ,1,1,0
0101201039,1,0, , , , , , , ,3,1,2
0101201060,1,0, , , , , , , ,2,1,1
0101201084,1,0, , , , , , , ,1,0,1
0101207001,1,0, , , , , , , ,2,1,1
0101207018,1,0, , , , , , , ,2,0,2
0101207040,1,0, , , , , , , ,5,4,1
0101207060,1,0, , , , , , , ,5,2,3
0101207080,1,0, , , , , , , ,1,1,0
0101226011,1,0, , , , , , , ,4,1,3
0101226038,1,0, , , , , , , ,3,1,2
0101226084,1,0, , , , , , , ,4,2,2
0101226118,1,0, , , , , , , ,4,1,3
0101240019,1,0, , , , , , , ,2,1,1
0101240046,1,0, , , , , , , ,7,3,4
0101240065,1,1,1, , , , , , ,5,1,4
0101240073,1,0, , , , , , , ,4,2,2
0101240097,1,0, , , , , , , ,4,2,2
0101241012,1,0, , , , , , , ,3,2,1
0101241034,1,0, , , , , , , ,3,1,2
0101241102,1,0, , , , , , , ,6,4,2
0101249002,1,0, , , , , , , ,3,2,1
0101249034,1,0, , , , , , , ,3,1,2
0101249063,1,0, , , , , , , ,5,4,1
0101249072,1,0, , , , , , , ,5,3,2
0101249092,1,0, , , , , , , ,3,1,2
0101250005,1,0, , , , , , , ,6,3,3
0101250019,1,0, , , , , , , ,4,3,1
0101250034,1,0, , , , , , , ,4,3,1
0101250059,1,0, , , , , , , ,3,1,2
0101250079,1,0, , , , , , , ,3,2,1
0101278016,1,0, , , , , , , ,4,1,3
0101278045,1,0, , , , , , , ,4,3,1
0101278070,1,0, , , , , , , ,4,2,2
0101278085,1,0, , , , , , , ,2,1,1
0101278103,1,0, , , , , , , ,3,2,1
0101283022,1,0, , , , , , , ,3,2,1
0101283065,1,0, , , , , , , ,6,3,3
0101283101,1,0, , , , , , , ,4,2,2
0101283145,1,0, , , , , , , ,2,1,1
0101283186,1,0, , , , , , , ,6,3,3
0101284022,1,0, , , , , , , ,7,2,5
0101284045,1,0, , , , , , , ,8,2,6
0101284068,1,0, , , , , , , ,5,3,2
0101284092,1,0, , , , , , , ,2,1,1
0101284116,1,0, , , , , , , ,5,3,2
0101286004,1,0, , , , , , , ,4,2,2
0101286020,1,0, , , , , , , ,3,1,2
0101286045,1,0, , , , , , , ,7,4,3
0101286063,1,0, , , , , , , ,5,2,3
0101286084,1,0, , , , , , , ,7,4,3
0101293043,1,0, , , , , , , ,1,1,0
0101293066,1,0, , , , , , , ,1,0,1
0101293107,1,0, , , , , , , ,3,1,2
0101296023,1,0, , , , , , , ,1,0,1
0101296054,1,0, , , , , , , ,5,4,1
0101296090,1,0, , , , , , , ,9,3,6
0101296116,1,0, , , , , , , ,6,3,3
0101296157,1,0, , , , , , , ,2,1,1
0101300014,1,0, , , , , , , ,1,1,0
0101300036,1,0, , , , , , , ,5,1,4
0101300057,1,0, , , , , , , ,4,2,2
0101300057,2,0, , , , , , , ,3,2,1
0101300078,1,0, , , , , , , ,2,1,1
0101300098,1,0, , , , , , , ,5,3,2
0101305008,1,0, , , , , , , ,4,3,1
0101305019,1,0, , , , , , , ,4,3,1
0101305027,1,0, , , , , , , ,2,1,1
0101305057,1,0, , , , , , , ,4,1,3
0101305071,1,0, , , , , , , ,1,1,0
0101312011,1,0, , , , , , , ,3,1,2
0101312033,1,0, , , , , , , ,5,3,2
0101312063,1,0, , , , , , , ,5,4,1
0101312098,1,0, , , , , , , ,7,2,5
0101317020,1,0, , , , , , , ,3,1,2
0101317047,1,0, , , , , , , ,3,1,2
0101317067,1,0, , , , , , , ,2,1,1
0101317090,1,0, , , , , , , ,4,3,1
0101317115,1,0, , , , , , , ,1,1,0
0101318010,1,0, ,2,2,2,2,2,1,4,1,3
0101318038,1,0, , , , , , , ,5,4,1
0101318052,1,0, ,2,2,2,2,2,1,2,1,1
0101318127,1,0, ,2,2,2,2,2,1,5,2,3
0101318129,1,0, , , , , , , ,1,1,0
0101327002,1,0, ,1,2,2,2,2,2,4,3,1
0101327018,1,0, , , , , , , ,6,1,5
0101327063,1,0, , , , , , , ,2,1,1
0101327116,1,0, , , , , , , ,4,1,3
0101327136,1,0, ,1,2,2,2,2,2,1,1,0
0101329006,1,0, , , , , , , ,5,4,1
0101329029,1,0, , , , , , , ,4,2,2
0101329049,1,0, , , , , , , ,2,1,1
0101329072,1,0, , , , , , , ,5,3,2
0101329093,1,0, , , , , , , ,3,2,1
0101338003,1,0, , , , , , , ,2,1,1
0101338019,1,0, , , , , , , ,6,3,3
0101338033,1,0, , , , , , , ,5,3,2
0101338048,1,0, , , , , , , ,4,2,2
0101338076,1,0, , , , , , , ,6,4,2
0101343006,1,0, , , , , , , ,5,2,3
0101343025,1,0, , , , , , , ,5,2,3
0101343060,1,0, , , , , , , ,3,1,2
0101343082,1,0, , , , , , , ,2,1,1
0101343082,2,0, , , , , , , ,4,3,1
0101343091,1,0, , , , , , , ,2,1,1
0101345016,1,0, , , , , , , ,4,1,3
0101345038,1,0, , , , , , , ,4,3,1
0101345069,1,0, , , , , , , ,4,2,2
0101345085,1,0, , , , , , , ,4,2,2
0101360010,1,0, , , , , , , ,4,1,3
0101360018,1,0, , , , , , , ,4,2,2
0101360050,1,0, , , , , , , ,5,2,3
0101360068,1,0, , , , , , , ,2,1,1
0101381018,1,0, , , , , , , ,1,0,1
0101381026,1,0, , , , , , , ,4,1,3
0101381088,1,0, , , , , , , ,4,2,2
0101381104,1,0, , , , , , , ,7,0,7
0101399009,1,0, , , , , , , ,4,2,2
0101399009,2,0, , , , , , , ,2,1,1
0101399032,1,0, , , , , , , ,4,3,1
0101399039,1,0, , , , , , , ,2,1,1
0101399061,1,0, , , , , , , ,6,4,2
0101399086,1,0, , , , , , , ,5,2,3
0101403002,1,0, , , , , , , ,4,3,1
0101403020,1,0, , , , , , , ,4,1,3
0101403041,1,0, , , , , , , ,2,1,1
0101403093,1,0, , , , , , , ,4,3,1
0101404012,1,0, , , , , , , ,4,1,3
0101404032,1,0, , , , , , , ,5,3,2
0101404053,1,0, , , , , , , ,6,1,5
0101404073,1,0, , , , , , , ,3,1,2
0101404086,1,0, , , , , , , ,4,0,4
0101407027,1,0, , , , , , , ,3,1,2
0101407038,1,0, , , , , , , ,1,0,1
0101407062,1,0, , , , , , , ,1,1,0
0101407078,1,0, , , , , , , ,3,2,1
0101407092,1,0, , , , , , , ,3,2,1
0101413015,1,0, , , , , , , ,5,3,2
0101413070,1,0, , , , , , , ,5,2,3
0101413086,1,0, , , , , , , ,5,4,1
0101415035,1,0, , , , , , , ,2,1,1
0101415068,1,0, , , , , , , ,4,1,3
0101415099,1,0, , , , , , , ,1,0,1
0101415126,1,0, , , , , , , ,2,1,1
0101418028,1,0, ,1,2,2,2,2,2,4,1,3
0101418034,1,0, , , , , , , ,3,0,3
0101418071,1,0, , , , , , , ,4,2,2
0101418110,1,0, , , , , , , ,4,2,2
0101419011,1,0, , , , , , , ,1,1,0
0101419078,1,0, , , , , , , ,5,3,2
0101419090,1,0, ,1,2,2,2,2,1,5,2,3
0101419105,1,0, , , , , , , ,3,0,3
0101434004,1,0, ,2,2,2,2,2,1,5,3,2
0101434026,1,0, , , , , , , ,2,1,1
0101434050,1,0, ,1,2,2,2,2,1,2,1,1
0101434068,1,0, ,1,2,2,2,2,1,5,1,4
0101434089,1,0, ,1,2,2,2,2,2,4,2,2
0101454008,1,0, , , , , , , ,7,3,4
0101454017,1,0, , , , , , , ,4,2,2
0101454047,1,0, , , , , , , ,4,3,1
0101454054,1,0, , , , , , , ,3,1,2
0101454054,2,0, , , , , , , ,3,2,1
0101454087,1,0, , , , , , , ,5,2,3
0101464014,1,0, , , , , , , ,3,2,1
0101464059,1,0, , , , , , , ,1,0,1
0101464100,1,0, , , , , , , ,3,0,3
0101464129,1,0, , , , , , , ,5,2,3
0101464141,1,0, , , , , , , ,1,1,0
0101468016,1,0, , , , , , , ,4,2,2
0101468052,1,0, , , , , , , ,3,2,1
0101468079,1,0, , , , , , , ,2,1,1
0101468101,1,0, , , , , , , ,5,4,1
0101482022,1,0, , , , , , , ,1,0,1
0101482046,1,0, , , , , , , ,2,1,1
0101482067,1,0, , , , , , , ,3,2,1
0101482089,1,0, , , , , , , ,3,0,3
0101482113,1,0, , , , , , , ,2,1,1
0101484052,1,0, , , , , , , ,4,2,2
0101484067,1,0, , , , , , , ,2,1,1
0101484095,1,0, , , , , , , ,7,5,2
0101484115,1,0, , , , , , , ,5,3,2
0101489014,1,0, , , , , , , ,2,2,0
0101489033,1,0, , , , , , , ,2,1,1
0101489052,1,0, , , , , , , ,2,1,1
0101489071,1,0, , , , , , , ,1,1,0
0101489094,1,0, , , , , , , ,4,2,2
0101499001,1,0, , , , , , , ,5,3,2
0101499021,1,0, , , , , , , ,4,2,2
0101499047,1,0, , , , , , , ,5,2,3
0101499084,1,0, , , , , , , ,4,2,2
0101501013,1,0, , , , , , , ,3,1,2
0101501026,1,0, , , , , , , ,1,1,0
0101501051,1,0, , , , , , , ,4,1,3
0101501072,1,0, , , , , , , ,2,1,1
0101501096,1,0, , , , , , , ,2,1,1
0101511004,1,0, , , , , , , ,4,3,1
0101511012,1,0, , , , , , , ,2,1,1
0101511012,2,0, , , , , , , ,4,3,1
0101511049,1,0, , , , , , , ,4,2,2
0101511075,1,0, , , , , , , ,5,1,4
0101512007,1,0, , , , , , , ,3,2,1
0101512029,1,0, , , , , , , ,4,2,2
0101512081,1,0, , , , , , , ,5,3,2
0101512098,1,0, , , , , , , ,5,2,3
0101512132,1,0, , , , , , , ,1,0,1
0101521012,1,0, , , , , , , ,1,1,0
0101521050,1,0, , , , , , , ,3,1,2
0101521086,1,0, , , , , , , ,5,2,3
0101521099,1,0, , , , , , , ,5,2,3
0101521130,1,0, , , , , , , ,4,2,2
0101530006,1,0, , , , , , , ,2,1,1
0101530039,1,0, , , , , , , ,2,1,1
0101530059,1,0, , , , , , , ,4,3,1
0101530107,1,0, , , , , , , ,3,2,1
0101530136,1,0, , , , , , , ,1,0,1
0101531029,1,0, , , , , , , ,5,3,2
0101531045,1,0, , , , , , , ,4,2,2
0101531065,1,0, , , , , , , ,3,1,2
0101531093,1,0, , , , , , , ,2,1,1
0101538010,1,0, , , , , , , ,7,5,2
0101538027,1,0, , , , , , , ,5,2,3
0101538036,1,0, , , , , , , ,5,2,3
0101538058,1,0, , , , , , , ,4,3,1
0101539023,1,0, , , , , , , ,3,2,1
0101539059,1,0, , , , , , , ,5,3,2
0101539087,1,0, , , , , , , ,3,2,1
0101539139,1,0, , , , , , , ,4,2,2
0101562048,1,0, , , , , , , ,4,1,3
0101562071,1,0, , , , , , , ,4,2,2
0101562104,1,0, , , , , , , ,4,1,3
0101569002,1,0, , , , , , , ,4,2,2
0101569025,1,0, , , , , , , ,2,1,1
0101569048,1,0, , , , , , , ,7,3,4
0101569069,1,0, , , , , , , ,3,0,3
0101569091,1,0, , , , , , , ,3,1,2
0101571011,1,0, , , , , , , ,4,2,2
0101571035,1,0, , , , , , , ,4,2,2
0101571062,1,0, , , , , , , ,6,2,4
0101571088,1,0, , , , , , , ,4,3,1
0101571114,1,0, , , , , , , ,3,1,2
0101576004,1,0, , , , , , , ,4,2,2
0101576031,1,0, , , , , , , ,3,2,1
0101576054,1,0, , , , , , , ,4,3,1
0101576075,1,0, , , , , , , ,6,4,2
0101576101,1,0, , , , , , , ,5,4,1
0101582006,1,0, , , , , , , ,5,2,3
0101582037,1,0, , , , , , , ,4,2,2
0101582072,1,0, , , , , , , ,5,3,2
0101582098,1,0, , , , , , , ,2,1,1
0101582121,1,0, , , , , , , ,6,2,4
0101592023,1,0, , , , , , , ,6,3,3
0101592039,1,0, , , , , , , ,1,0,1
0101592071,1,0, , , , , , , ,5,2,3
0101592105,1,0, , , , , , , ,6,4,2
0101592118,1,0, , , , , , , ,4,2,2
0101596021,1,0, , , , , , , ,4,2,2
0101596033,1,0, , , , , , , ,4,1,3
0101596066,1,0, , , , , , , ,4,3,1
0101596084,1,0, , , , , , , ,5,2,3
0101596103,1,0, , , , , , , ,5,2,3
0101604024,1,0, , , , , , , ,3,2,1
0101604047,1,0, , , , , , , ,2,1,1
0101604073,1,0, , , , , , , ,6,3,3
0101604097,1,0, , , , , , , ,5,3,2
0101604121,1,0, , , , , , , ,4,3,1
0101605014,1,0, , , , , , , ,4,0,4
0101605072,1,0, , , , , , , ,2,2,0
0101605103,1,0, , , , , , , ,6,3,3
0101605130,1,0, , , , , , , ,6,1,5
0101608017,1,0, , , , , , , ,5,4,1
0101608052,1,0, , , , , , , ,4,2,2
0101608077,1,0, , , , , , , ,5,2,3
0101608113,1,0, , , , , , , ,4,2,2
0101608132,1,0, , , , , , , ,3,1,2
0101609038,1,0, , , , , , , ,4,1,3
0101609082,1,0, , , , , , , ,5,2,3
0101609100,1,0, , , , , , , ,6,1,5
0101613029,1,0, , , , , , , ,4,3,1
0101613051,1,0, , , , , , , ,4,1,3
0101613064,1,0, , , , , , , ,3,2,1
0101613083,1,0, , , , , , , ,8,5,3
0101613102,1,0, , , , , , , ,5,4,1
0101618011,1,0, , , , , , , ,4,2,2
0101618094,1,0, , , , , , , ,3,1,2
0101618103,1,0, , , , , , , ,4,2,2
0101618115,1,0, , , , , , , ,6,4,2
0101618151,1,0, , , , , , , ,4,3,1
0101627020,1,0, , , , , , , ,4,1,3
0101627046,1,0, , , , , , , ,3,2,1
0101627095,1,0, , , , , , , ,6,2,4
0101627121,1,0, , , , , , , ,1,1,0
0101627126,1,0, , , , , , , ,6,2,4
0101646006,1,0, , , , , , , ,4,2,2
0101646033,1,0, , , , , , , ,4,3,1
0101646071,1,0, , , , , , , ,4,3,1
0101646081,1,0, , , , , , , ,5,3,2
0101646104,1,0, , , , , , , ,5,3,2
0101664027,1,0, , , , , , , ,5,3,2
0101664056,1,0, , , , , , , ,4,2,2
0101664079,1,0, , , , , , , ,2,1,1
0101664100,1,0, , , , , , , ,3,2,1
0101664121,1,0, , , , , , , ,4,3,1
0101677002,1,0, , , , , , , ,3,2,1
0101677026,1,0, , , , , , , ,4,1,3
0101677051,1,0, , , , , , , ,4,3,1
0101677082,1,0, , , , , , , ,3,0,3
0101677103,1,0, , , , , , , ,2,1,1
0101696025,1,0, , , , , , , ,3,2,1
0101696046,1,0, , , , , , , ,5,4,1
0101696075,1,0, , , , , , , ,2,1,1
0101696103,1,0, , , , , , , ,4,2,2
0101696133,1,0, , , , , , , ,4,3,1
0101702015,1,0, , , , , , , ,3,2,1
0101702090,1,0, , , , , , , ,5,3,2
0101702114,1,0, , , , , , , ,4,3,1
0101703035,1,0, , , , , , , ,2,1,1
0101703077,1,0, , , , , , , ,4,2,2
0101703090,1,0, , , , , , , ,2,1,1
0101710021,1,0, , , , , , , ,3,1,2
0101710062,1,0, , , , , , , ,7,2,5
0101710116,1,0, , , , , , , ,1,1,0
0101710155,1,0, , , , , , , ,4,3,1
0101727015,1,0, , , , , , , ,3,2,1
0101727051,1,0, , , , , , , ,2,1,1
0101727097,1,0, , , , , , , ,2,1,1
0101727136,1,0, , , , , , , ,3,2,1
0101736022,1,0, , , , , , , ,5,3,2
0101736059,1,0, , , , , , , ,1,1,0
0101736091,1,0, , , , , , , ,3,2,1
0101736122,1,0, , , , , , , ,2,1,1
0101736155,1,0, , , , , , , ,4,2,2
0101739019,1,0, , , , , , , ,5,2,3
0101739053,1,0, , , , , , , ,1,1,0
0101739108,1,0, , , , , , , ,2,1,1
0101739119,1,0, , , , , , , ,1,1,0
0101742016,1,0, ,2,2,2,2,2,1,4,2,2
0101742099,1,0, , , , , , , ,4,2,2
0101742137,1,0, , , , , , , ,1,1,0
0101742215,1,0, , , , , , , ,3,1,2
0101760010,1,0, , , , , , , ,4,2,2
0101760041,1,0, , , , , , , ,2,1,1
0101760050,1,0, , , , , , , ,3,1,2
0101760074,1,0, , , , , , , ,4,1,3
0101760093,1,0, , , , , , , ,3,0,3
0101772016,1,0, , , , , , , ,3,1,2
0101772048,1,0, , , , , , , ,6,3,3
0101772075,1,0, , , , , , , ,7,4,3
0101772109,1,0, , , , , , , ,3,1,2
0101772137,1,0, , , , , , , ,2,1,1
0101778002,1,0, , , , , , , ,4,2,2
0101778031,1,0, , , , , , , ,5,3,2
0101778051,1,0, , , , , , , ,3,2,1
0101778065,1,0, , , , , , , ,2,1,1
0101778093,1,0, , , , , , , ,4,3,1
0101783011,1,0, , , , , , , ,4,2,2
0101783036,1,0, , , , , , , ,2,1,1
0101783080,1,0, , , , , , , ,6,3,3
0101783102,1,0, , , , , , , ,7,3,4
0101791009,1,0, , , , , , , ,2,1,1
0101791033,1,0, , , , , , , ,2,1,1
0101791055,1,0, , , , , , , ,3,2,1
0101791084,1,0, , , , , , , ,2,2,0
0101791109,1,0, , , , , , , ,6,4,2
0101793093,1,0, , , , , , , ,3,1,2
0101793118,1,0, ,1,2,2,2,2,2,6,5,1
0101801014,1,0, , , , , , , ,2,1,1
0101801050,1,0, , , , , , , ,2,0,2
0101801083,1,0, , , , , , , ,1,0,1
0101801156,1,0, , , , , , , ,2,1,1
0101802008,1,0, , , , , , , ,3,2,1
0101802041,1,0, , , , , , , ,4,2,2
0101802065,1,0, , , , , , , ,2,2,0
0101802083,1,0, , , , , , , ,4,1,3
0101802107,1,0, , , , , , , ,2,1,1
0101807020,1,0, , , , , , , ,5,2,3
0101807028,1,0, , , , , , , ,1,1,0
0101807067,1,0, , , , , , , ,2,1,1
0101807095,1,0, , , , , , , ,1,1,0
0101807142,1,0, , , , , , , ,4,1,3
0101826017,1,0, , , , , , , ,4,2,2
0101826024,1,0, , , , , , , ,2,1,1
0101826040,1,0, , , , , , , ,5,4,1
0101826066,1,0, , , , , , , ,2,1,1
0101826090,1,0, , , , , , , ,3,2,1
0101834011,1,0, , , , , , , ,7,4,3
0101834020,1,0, , , , , , , ,5,2,3
0101834047,1,0, , , , , , , ,3,1,2
0101834066,1,0, , , , , , , ,5,2,3
0101834091,1,0, ,1,2,2,1,2,2,6,2,4
0101837016,1,0, , , , , , , ,5,4,1
0101837032,1,0, , , , , , , ,5,2,3
0101837054,1,0, , , , , , , ,6,1,5
0101837068,1,0, , , , , , , ,4,3,1
0101837109,1,0, , , , , , , ,3,2,1
0101846003,1,0, , , , , , , ,3,1,2
0101846038,1,0, , , , , , , ,5,4,1
0101846048,1,0, , , , , , , ,4,2,2
0101846058,1,0, , , , , , , ,2,2,0
0101846083,1,0, , , , , , , ,2,1,1
0101848012,1,0, , , , , , , ,1,1,0
0101848047,1,0, , , , , , , ,1,1,0
0101848066,1,0, , , , , , , ,5,4,1
0101848089,1,0, , , , , , , ,5,4,1
0101848122,1,0, , , , , , , ,5,2,3
0101862001,1,0, , , , , , , ,2,1,1
0101862032,1,0, , , , , , , ,2,2,0
0101862037,1,0, , , , , , , ,2,0,2
0101862075,1,0, , , , , , , ,6,1,5
0101862080,1,0, , , , , , , ,5,2,3
0101866008,1,0, , , , , , , ,2,1,1
0101866032,1,0, , , , , , , ,5,2,3
0101866054,1,0, , , , , , , ,4,2,2
0101866075,1,0, , , , , , , ,4,3,1
0101866094,1,0, , , , , , , ,1,0,1
0101867017,1,0, , , , , , , ,5,3,2
0101867030,1,0, , , , , , , ,1,0,1
0101867062,1,0, , , , , , , ,4,1,3
0101867090,1,0, , , , , , , ,5,3,2
0101871005,1,0, , , , , , , ,6,2,4
0101871024,1,0, , , , , , , ,2,2,0
0101871038,1,0, , , , , , , ,4,2,2
0101871054,1,0, , , , , , , ,5,3,2
0101871073,1,0, , , , , , , ,4,2,2
0101879015,1,0, , , , , , , ,2,1,1
0101891010,1,0, , , , , , , ,6,3,3
0101891033,1,0, , , , , , , ,3,1,2
0101891045,1,0, , , , , , , ,4,2,2
0101891070,1,0, , , , , , , ,3,2,1
0101891107,1,0, , , , , , , ,4,3,1
0101897019,1,0, , , , , , , ,3,1,2
0101897040,1,0, , , , , , , ,4,2,2
0101897068,1,0, , , , , , , ,3,1,2
0101897088,1,0, , , , , , , ,3,2,1
0101897108,1,0, , , , , , , ,2,1,1
0101899002,1,0, , , , , , , ,2,1,1
0101899033,1,0, , , , , , , ,5,1,4
0101899227,1,0, , , , , , , ,2,1,1
0101908014,1,0, , , , , , , ,6,4,2
0101908125,1,0, , , , , , , ,7,2,5
0101908126,1,0, , , , , , , ,3,2,1
0101908261,1,0, , , , , , , ,4,2,2
0101908316,1,0, , , , , , , ,5,3,2
0101917002,1,0, , , , , , , ,5,3,2
0101917029,1,0, , , , , , , ,2,1,1
0101917055,1,0, , , , , , , ,3,2,1
0101917079,1,0, , , , , , , ,1,1,0
0101929019,1,0, ,1,2,2,2,2,2,5,4,1
0101929118,1,0, , , , , , , ,4,2,2
0101929156,1,0, , , , , , , ,2,2,0
0101929175,1,0, , , , , , , ,4,2,2
0101929177,1,0, ,1,2,2,2,2,2,5,1,4
0101948007,1,0, , , , , , , ,4,1,3
0101948027,1,0, ,1,2,2,2,2,2,3,2,1
0101948034,1,0, , , , , , , ,4,2,2
0101948086,1,0, , , , , , , ,4,2,2
0101948102,1,0, , , , , , , ,5,4,1
0101989019,1,0, , , , , , , ,6,3,3
0101989054,1,0, , , , , , , ,2,1,1
0101989087,1,0, , , , , , , ,3,2,1
0101989123,1,0, , , , , , , ,6,3,3
0101989167,1,0, , , , , , , ,3,2,1
0101991005,1,0, , , , , , , ,1,1,0
0101991011,1,0, , , , , , , ,6,4,2
0101991045,1,0, , , , , , , ,2,1,1
0101991088,1,0, , , , , , , ,4,1,3
0101997003,1,0, , , , , , , ,5,3,2
0101997013,1,0, , , , , , , ,5,2,3
0101997024,1,0, , , , , , , ,6,2,4
0101997035,1,0, , , , , , , ,5,4,1
0101997043,1,0, , , , , , , ,5,2,3
0101997054,1,0, , , , , , , ,1,0,1
0101997064,1,0, , , , , , , ,4,2,2
0101997081,1,0, , , , , , , ,3,0,3
0101997088,1,0, , , , , , , ,3,2,1
0101997098,1,0, , , , , , , ,5,2,3
0101997109,1,0, , , , , , , ,9,2,7
0101997114,1,0, , , , , , , ,5,2,3
0101997125,1,0, , , , , , , ,4,2,2
0101997143,1,0, , , , , , , ,4,1,3
0101997164,1,0, , , , , , , ,8,6,2
0101997174,1,0, , , , , , , ,4,2,2
0101997187,1,0, , , , , , , ,7,4,3
0101997192,1,0, , , , , , , ,3,2,1
0101997204,1,0, , , , , , , ,5,2,3
0101997215,1,0, , , , , , , ,5,2,3
0102024009,1,0, , , , , , , ,4,1,3
0102024036,1,0, , , , , , , ,6,4,2
0102024085,1,0, , , , , , , ,5,3,2
0102024096,1,0, , , , , , , ,3,1,2
0102026004,1,0, , , , , , , ,5,1,4
0102026043,1,0, , , , , , , ,1,1,0
0102026056,1,0, , , , , , , ,2,1,1
0102026081,1,0, , , , , , , ,1,1,0
0102028016,1,0, , , , , , , ,3,3,0
0102028043,1,0, , , , , , , ,5,3,2
0102028080,1,0, , , , , , , ,2,1,1
0102028094,1,0, , , , , , , ,4,3,1
0102035021,1,0, , , , , , , ,5,1,4
0102035067,1,0, , , , , , , ,5,3,2
0102035088,1,0, , , , , , , ,8,3,5
0102035111,1,0, , , , , , , ,1,1,0
0102035126,1,0, , , , , , , ,4,1,3
0102039040,1,0, , , , , , , ,4,2,2
0102039043,1,0, , , , , , , ,3,1,2
0102039082,1,0, ,2,1,2,2,2,2,3,1,2
0102042011,1,0, , , , , , , ,2,1,1
0102042032,1,0, , , , , , , ,2,1,1
0102042082,1,0, , , , , , , ,6,4,2
0102057020,1,0, , , , , , , ,5,2,3
0102057041,1,0, , , , , , , ,4,1,3
0102057060,1,0, , , , , , , ,4,1,3
0102057082,1,0, , , , , , , ,2,0,2
0102057105,1,0, , , , , , , ,4,2,2
0102064017,1,0, , , , , , , ,3,2,1
0102064050,1,0, , , , , , , ,5,3,2
0102064084,1,0, , , , , , , ,3,1,2
0102064100,1,0, , , , , , , ,3,2,1
0102064132,1,0, , , , , , , ,3,1,2
0102070009,1,0, , , , , , , ,2,1,1
0102070031,1,0, , , , , , , ,4,2,2
0102070051,1,0, , , , , , , ,3,0,3
